sequence,label
dfedcfBfccecfdefeccecddfdAffeefdcdfceedfeceecffdff,BA
dcdfdfAeccfcefdecfdfeccefBeeedefffccdddccfddefdcdc,AB
ecfdcededcBcfffdfeceecfBfdccccfeedfedefccfeddedccc,BB
ceedcdcBfeffcccceccdecefBececeedfecfffeffffcfdcfcd,BB
efecdBedecddeeccffdcedcfBffffecccefedceddcefedfcdc,BB
feffdcffAfefdceddffcdBedecdccecdcfefddcfffdffdddfe,AB
ffcdefBfcefdffffddecfBfecffececfccdcfedfdfcfddefcd,BB
ddedceffcBdeeecdfefdcBdffcfedfdeeeeddcdccedeccddce,BB
fecdcedcAdffcfcceeddBfeceedccedeecfcedcefdcdeccecd,AB
ccdfcfdfBfdecefcdfffddeAefeefcddedddeedeccdcefddff,BA
eccfdcdfcAdecffcfddeecfeAcddeeddccceffecddfffccecd,AA
deddceBfededddfceedeeddAffcfcdeefddcfeecceccffddfc,BA
cefcfBdfdccfcdedfeecfAcfceeeecefdefcfeeedfdeedefcf,BA
dcedfcccAceeffedddedAfcceefefedfefccedddcfddfcdfdd,AA
fcdfefeAcdcefddffeedcfccdBcfcfcceefeeecceccfcecedc,AB
eefeccccdAedddcfdccffedBddffcdececfdeddeecccecffcc,AB
cedfececdBeeeecffeffffeBdfcdfddcfdffcdedfdeddeeefe,BB
cfcefcdffBecdefdfffeeefAfeddfcccfcdfdcfefdffdcefff,BA
eeecfdfddBfccededfdecdcAdffcececfdddcdeddfeccffcdd,BA
cdefceeffAccfcdfdcdfcBdceffcdcdcdfedddcdcccddeeece,AB
cfddcefdcdAecffdffdeceeefBfddedfcdcddedeceeecfeefd,AB
fffcdccfAfcddfcecfddccfAffccdeceefdcdecffffcffddff,AA
cddfddddeAcdfcceceecBfeccccededeedfdeeedcfeeedccfd,AB
efdfecccAfeeeeccfddcfAcddcfdedcedddffceecccdddddce,AA
fcfedBffddedeccffeffdeecAfecedeceecfdcefcfeefcddcc,BA
fcceeAdfdcffdeccffddfBeeccffefcfdcfcdeedcedcccddee,AB
ddceeBfdfecfdedfefdedffcAdecccdeeedfffdccccddfcecc,BA
cfeddfAecfcfdecefcdcAceccffecfdddccdcfecddfcfddcec,AA
ecfefcfAefefddefdcfcdfcAcfcfcccfcdeecfdccceecdeedc,AA
fddfdffedBfcddfdeeeffceedAdceddccddeeccedcdcdeceff,BA
fceeeBccdeedcdddedfcecBeccdfedecdecceddefefedfddce,BB
dedffefccBefcffdffceefAccdddeeeddfdedffedccdccfdce,BA
cdfdfeBedeeeeddffddfcffdBccfcecffffcdeddeefddedffc,BB
fcefecBfedcddffdeceedAfdfdeedfdfdfddcdfefedcccfedc,BA
dcdedeccAffedefededecffAdfdefccedcccfdefcccfdfffde,AA
cfceccdeccBeeceddccdefdfeAefcdecdcedcdcdfdddfcfddf,BA
eecccfAfffefcdffedeedfdAdfddfdedeecdceeedeffdffded,AA
fdeccfdAedeecdffdffdfeAdefcfedfccefeefccccfccffedf,AA
cfecececddAcfcfededcfcfBffdcdceeccfcddeeceefcdefed,AB
ceecfBeffffeedefceeecedBeecdcffcefceedfdeefeecfeed,BB
feccdeAcfcfedffefcedeBfecedfdecdeffdcfcdfeeeedfede,AB
defefdeBcdcdddffeffdBecdecfcecdfecffedfceecfddccef,BB
dfdffefedAffdfecfffffedBdefccdecdfdfffdfccdcdeffdf,AB
fcfefdAfdfcfcddfeceeBcfefccefedefecdeffcfecddededc,AB
dceefeddcAdedffdfedecdfeeAfdddcfedfeeededdefdcfdfd,AA
fffdddBeefefccddcfeffeceBfeeccfcfcfcfcfdccdedeeecf,BB
fcecdeBddeeddcdeeffcAefecfeccccdfeedcedcecfcdededc,BA
fdccccecdcAcddefeeeedfecBfcfefcddcdfffdfcdfdfddccf,AB
cedfcddBecefcdcecfeeffdBcececffcefecededfcdcddeded,BB
ececdAeefcddfecedeeccAccedddcedceddcdecddddcdcdfce,AA
cceeecfcfdBddcfefdcdcfcdBfdeeddcfcccfcdcdffcfdefde,BB
dedffceAeffddffeccdfcfeddBddfdeecdffecedddfcecefce,AB
ccdedAdccfdeffcfccfcceAcfcffcdffedcfceffcfdfdfcfdd,AA
dccfcdeffAfecddddcffBdfffcccecfffececcdccdfeccdedd,AB
eedeefedeBfeedddfddfBceeeedddfedcdcccccdcdcddcceff,BB
cfffdecefAfdfdefccfdcAccdedefddffdcdeeedddeccdcfef,AA
edddfffdefBffdefeeeefdAfeedfedfddeddecccccdcdeeecc,BA
cffdfdAfecffdfdfedffccdecBeeecdecfcfcdedcddffdeccc,AB
ceedcfeefAddfceceefdcecAeddcfdccdccffcddcfeeffeeec,AA
fffeeeceeBffcfdcccdecfdBfddffefedcdcfefedcffdfcdec,BB
fcfcfffeBfeffecdcdfefcdcfBdfffdcfefdcddfcfefddcefc,BB
cccfeefdeBedceeecfccddfcfAfcecfdefdfceeccffdcfedff,BA
deccceAfccfedcefdddcdAeeeffedcedffcedceedeeddeedcd,AA
fecfdddAecfefcedeffefeBffdfddfcfcdfcdffdceeefffedd,AB
ddedfBcdffeefdefdfeeceedAddccfcefccdcdffeeffeeeded,BA
eccccBedecddececfcefddeBfccdedeeedfcdfeedfeeefeddc,BB
dccecedccAeedfffecefffAcefffcfcddecfcefecdefdefeec,AA
ceedffBeddeefffecdefAfffddfedecddcfdffeddcfdfceefe,BA
cdcedfddefBcedccecfffdAedecdedfcdccffdecdcedeedffc,BA
fecccfcAddefdecefddedecedBfddeefedcccfddccfecdfeff,AB
dccdfAdfefedefddcfcfAedfeecffdedddfededeeefeccefce,AA
cdeffBdcedfcccccfdefefdeBecffdfddddfcfeffecdfceffe,BB
ffcecfBccdddcfdedcdcedAeeefcccdfccdefdceeefcefcede,BA
ceecddfcAcceeedeeddfffBdfcdffdffdfffffedeeefddcffd,AB
cfcceedBffecfdeecfffdeeAffdcfcecffdfdcfeeffccedeee,BA
eccddAfdceefefdcfedfcfBcecfddcddffefeedfddfcfcecdf,AB
edddfefcAcdeeeddddeeedBfccccefeedccedccdecffecdede,AB
cedecccAcefcdcccefffddfcAcffdeccefcdfdceccfdeccfef,AA
ddcecAcdedecffdfccecccefeBeffdededfeddefdfdfffcfdf,AB
fdddccdeAfefcfffccddccAefcdfceddfdddcdfccefccfefcc,AA
efdcccBcdfcfddccfcedefdAedfdfdddfdccccfdfdfffccfec,BA
ceeceddAcfdeeefffcddBdfceececfcffdeffdfcedfcdcdfcd,AB
dccddedcBdcfdefccdcfcefAfeeecdefdfeeceeededcecdede,BA
dfedcecddBcddfedcdcdedeeeAcdeddcdffdfeecdcddfcceec,BA
fcfddfcdcBeefecddddefAeecddfdcfdeeecfcdddeffdddedd,BA
deecfeefeBdefedfcddcAfececfeedeecfeedeffdcceeeeefe,BA
fedddecccfAeededeedcBdedcdfeeccfffecceeffcededffce,AB
edfffAdeedcdffcefeefcdeBedffefdfcedfedfefefddfdefe,AB
dfddfAdcfdcefdcdedefffAcffccfdccddfcddfdcdfdeefdfc,AA
cdeffeefceAeedfecdfffcBeffdfffdededdefeefdedccfcfc,AB
fcefcAdfdfddeeefecdcdecdAdceeedfeccdfecdeedeccfefe,AA
fdddeecfecBeeedcfecddefcBfccdefdeffdddededdeccdecd,BB
feecefedBcfddcfdffdefBfdefeefccccecdfeeeccdedcfdcd,BB
dcdfceefcfAdfeecccfeefdedAffdffcccdedeefedecefeefe,AA
fefcecfAdedceffdffccfdfBeececcccfeefeecdcfcceceeec,AB
edcfdecAeedfefefddddfdcdBcedfcfffcfcdcffdddccdfcee,AB
ececcecccdBdecccccefdfcBeccffecdddcdccdeecedccfcce,BB
dceedcBffeeecdccedfefcfAccdfecffcedeededdeefcdecce,BA
dfddeeBdfedcedfcfdecfdfAecedeeccfcfcefcfcdefeffeff,BA
dcfdefBdcdcefffddcfdBfcecccccddfceddedeecfefccefef,BB
cdfeeedeffAdcceeccefcfdBcfffcdfcefcdedeccffdfffecf,AB
fddfddBfddfdedceedfecfdcdAdcfcceefddfeedcddecdcfdc,BA
dfdfefcdcAdfefddfddccBfcffcedeeddfedefffededefdddc,AB
ddcdfcdedfAddeddcefefeeAedcceccdecdcecdcdedfccccdc,AA
fdfeedffdAcffdddcedeedcffAdedddcccdecceddefcdfdccc,AA
dcceffecBddfddfeccdfAfedefdcdededccceddeecffcdedcf,BA
defffeeeAcecccccecfdccfeAecedcdecdccdcffdcdedddfdf,AA
cdecfeecdAefdeedefedccfeAfcdcdeceddcdcecfdffecddde,AA
eceedAdcccceeefcffedAdcfcdffdfdfecedcecccfdcccdfef,AA
cececfceAfdddedfffffceAefddffeedceddffdfddeffeeffd,AA
eeefdcdBedcfcfffcecdAccffccdcccddfecdedccdffcfdeee,BA
dddccfddfAdffefefceecfceeAceefffcffccddffcdcceeeec,AA
cfddcfedcAdecfedeccceAdeececdccdecceeeeceedddedccd,AA
edefeddddeBcfffceffeecAcccccfecddecfcedcfcdcfecefe,BA
effecBdcfecffefcfedcfecedAddccddcffcddeccefeccefcf,BA
eecdffefBefdfeffdcedfdcBfdeeffcddcdfedecfcffedeefe,BB
ddcedcfdBceddfdefeeddAfcdffeeccdddedeedfedddfcffcf,BA
ddfceddddAeceecdcfcfcffBcffcccedcccfcccfdefcfdccfd,AB
dfccedBeeecdfffcfecddAfeeeececefdccededdfeedcddfcc,BA
eceedccedfBfcfcccfcdcBeedfcdfffecceeefccdfccdddddd,BB
cdcffAccdefefffdfcfddefAeefeddcedcfcefcedfffdeedfe,AA
ffcfcAceeedcdfeffcdeBfffdcdcedfcddceffffefeffecedc,AB
dfccfdeAcfcefcffffffddfBcececdfedcccdcdeeccfdddcdd,AB
fccddcedeAeddeffcffdfcdddAfedefedeecedeeeefefcdcfe,AA
feddfAeddeedcddccccddcfAfecfefccfdfecdcfddeeedfcdf,AA
fdfffcAfdddccedeffeeddeAcdededffeeccfeefdeddcfcffd,AA
ecefefBcfceecfdcdfdeBcfdfcedfedeececfeceeeffffddef,BB
eefeeedfdAeeedeeddcefeffcAefdcefdeddeefdefdefeceef,AA
eeedfBceeccfdfdfecfecfccdBfefefdeceecdcedfecfeccef,BB
defdfcAfdfeedccdedefccBfcfcfcfcefefdefdddecceedefd,AB
fdeffcAdedcecfeecceffBcefdddddfedcdccecfdcedceccce,AB
ceffdfdAedccdffcfdccfBeeeceecddcfcfcdcdcdfddecfeff,AB
edededccdAcdddceefceAfedefedfdfcfcfecfeddeedfdcede,AA
dfffccBfceddecfdffcdAfcfecedcdcefddcffdecfeccecddf,BA
ffedceccdfBccfdefcdddAffcecdeefdcdcdceceffeeeffffd,BA
fffedBdcfcdcdcdddffefeeAdeffceddecdccfcffedeffcecc,BA
eeeedfdddcBfddeefefcdfeBffdffccffdfffdefcddffceefd,BB
fecfefcAccdcecefdcdefffdeAdececdedffccfdedfdedffef,AA
decdfecBedddedcdcfedfeeeAcdfceeddeceffefeddcecdefc,BA
dfcdceBddcdfdcfecdccBdedddefceeeccdcfddcceddecddef,BB
efdccdBdccccfcedddecfcfffAfdcceffeddffedededfdefdf,BA
edecdAddfecdceeedfcceAfececcccefddcefefcffffcdecdc,AA
dfcecBeffefcdcfcfdddcdAeeecfefceefefeffdceefdddecd,BA
eecfcfcfAcdcdecdfccfcfeAcdecfeeddeccfcddfdeffecedc,AA
ecdefeffcAfcdfededcdedcecAdeefdecccfefdcecdcdcefdd,AA
ddddfcAfceeeefdcdfdcfAdeecddcfefecdceccefdeccfdefc,AA
dcfedcBcdeedfcfddefcfefffAcddcfccdcddfdffeddeefdce,BA
cedfeffefBffcddfdddddBeeeedceefcfefdedeeeededefeee,BB
ecfdcdfeAfdffddcefceceffAdecfeefccefdfffddfcccefed,AA
dceefAcfefefedcecdeecfcfBcccffefedffdffddcddfdefdd,AB
ccccceBcdcdffcedeffdecfAdedffeddeddfdccfccfdceffdf,BA
eddcdBcfcfdfddffffeffcdcBcffcfecfecfdcceeecfcdedcc,BB
fcddceddeBefcdcccfdcdeeAdcfedddeffcddfffcddeceddec,BA
fcfcecAccedcfdffeefedAfefccecddddddffdefddffddffce,AA
ecdceccfcfBdcdddfeffdffdeAcecdcefcefffcfdfdcefddef,BA
defecfeBfcdccedcfdecdfecdBdccecefeddffceeeddecfdfe,BB
fcddcedBcfffdddeccffdfeecAfeddecdefeecceedfcccecfd,BA
cffdfdfcAffdeeececdccdAcffdefdecfdeefcdefcddcdfede,AA
fecddAeecccecefccedccceccAefccfeccddfffeccdefccecc,AA
cecdcfAeefdcddddcfdcceedAdefcdededdfddcedfccfccccd,AA
cdcfcfcccBccccefcecddffccBfedcecfdcdceedeeecfecfff,BB
dfdffcfcfeAefcedfececdAdfedfeecddefeeecceceecfcede,AA
cfddcfeBfffcdffdcefeffeBfffcefcdfffccccceeedfecdfd,BB
decdeBcfddfeeccdecfeBeedfeefefffccefdefcfceeecdedd,BB
ceedfdBdcccddeecfdcfcdceAecdfeffffefdcfeefecfecece,BA
deddfBccedcdecceedcfcdefcBccccdccffffcfdfcddcfffce,BB
fefffdfdAeeddcfcfcfcfefccBcecefddededcfccffdcededd,AB
ccfdcfcedAecddedfeccedBdefefdcffededcdfedfeddfddce,AB
feefcdfAcdddcecdfdcfcefAffddefcfeeedeeecdcddfdcffe,AA
ecdefddAcefcfdefdecdAfefcecdfeececdddcfccddcccdcef,AA
defcdBececccedddefefecAceecffececeedddcecccedffedf,BA
dedfecfddAddccffeefdAfcfeffdfdffcccfffcfefedeeddfc,AA
ffcfeeecAcdfcfdcefdeAcddfedcecccdddcfccdfddfeffdef,AA
ceedefeAfceefecfffcdAcfcccceccdeedcdfcedfddceddfcc,AA
fddecfdAdcefdeddffdcdBdeffefdedcdecceccffcddddfcec,AB
fedfeedefBcdfcccececcceAddecccecfdecedcffdefeccfde,BA
fddefdcddAccedecefdffdfdAcdefedfedecfeffdcccecdffe,AA
dddeddcffeAfcddeceffeBeffdffdeceefcfcdedcceddceeec,AB
feffddecAdcedfcfefdeAeffecdecddefdecedefdcdddfdeef,AA
ddcfddeeAcdfecdccffefefcfBccddeecccfeffdeefdfcdfef,AB
dcdcefeBeccffccccfedBcececceddceccedcddedfcdedcfcc,BB
eeddccfdfAeecfdfedceeddAdecdeddcfdccddfccdcecfcfff,AA
ffdceeddAceccdcdffecfBdcdfdfefddfdeefdefddeecddddc,AB
dfcecfBeeceeddffffdcBdcfcdfcdfeccdcccffefedffeffcc,BB
fdeddfAdedecdddddedccBecefcdcdddcfdeffcfedcdfffeec,AB
cddecBdefcdededfdccdfeecAcefefdfcfceefccfdddeecfff,BA
cdcddccecdBefdecdcffeecdAffeeeefeefccdfddfeccfccec,BA
efdffBccddcdeedfffefccdAdddddcececfeccecfcdfeefeef,BA
dfecddfBdfddeedececdeBdccdddedfcdcdddfdfdccfeedefd,BB
fcdffdfffAcdccededdfAffecdeffdecdeddddfdceefecfeff,AA
dffdfdcAddfcfdecfeccfedBccddcedffffeccecffccdcccdd,AB
eddeeBdfedddfceefefcdAeecdffdeffceeceedfffeffcfdce,BA
fcecdecdAffdefdcceeddffBcfcdfffcdddeffddedeefdedec,AB
cdcceceBecefffffecffccBcfddccecccecfeefedfffceedee,BB
fdeeeeAfcfccddeecdcdedfBeeddfdecfcefddefcccdcfefdc,AB
fddccdeeedAcdcdfdfeeefecdAdfdecefdcdfdedeffdfecfdf,AA
fffcdeedAdfcfeccfccecfddcBedeecdffcdfedffeffefdcff,AB
fdcfddfeAccfecefcecedcfBfdddcefdecdcffccffecfcfcdc,AB
dfdeeAddececeddfefdffBcdecfceceeeeeefeefffcddeddfc,AB
cdefdcccdAdecfecceedeeecAcddefeeddccffdedcfeeeecec,AA
eefddfcdddAfdcedfedeecdccAdedefcefcdffffdfffcdeffc,AA
dcdfcffdBcceccddeeecffAdfffdfdeefdcdfddddccdfeffcf,BA
cdeeeBfcdffdeefecffddedAfecfecceeefdfddddeffdeefde,BA
ccdeeffffBdefdeecfdedBcfdddcefdcddfdceecdeecdcceee,BB
cffceecceAceccdceeedAfffcdfdfdddceddddcdccedcefeff,AA
ddedecAecfddcefecdceeBdfeccfdfdcdcefedcfccdecccfef,AB
dfdccdcAeececdfccdffedfefBfcececefccecfdfecffdfcdd,AB
fceedcBfecffffdfeeeedddcBeffcefccddedfffddefedddee,BB
dceeddffBccfffcdcdfcfefcBfffccfdeddecdcfdcfcedecfc,BB
fefecAecdfcedcffededeAeccefecfcffeffeeddddfddceedc,AA
ffdecfcfdAfccffeddececeAcecffcdcfcddfecfefddfceede,AA
fddeccccefAceefdfddeAdefdcfdfeedfddefffffdddfddeef,AA
ddcefdBcdececeeedfeffcAecedceddddccfdfcceceecdddcd,BA
cecfeeccfdBcceefdddcfcdfAccfeecdcedccfffffdeffddcd,BA
ddccfAdfedddecfcccfdAfedecdeffdfcfdceccefcceffdeec,AA
fcdeccefcfAcfdfddfceBffceccffedddffffecefcddcdecfc,AB
cfedeccBffffefcfeeefdffBdfcdedfcefdeceecfcfcdeedde,BB
ffeddcfeffAddecddcfceeBcfedececfffeccdfcdfccededec,AB
ccedfeecfcBefcfdccdccfdddAcfefdcfdfcccdceeedccdcee,BA
cdddfBfcefddfdeeeccfdBfedcfeecdfdcdfddccfeeededcef,BB
fcfdccfeAefcddedecfcecdeeAdfcdcdeeeefdefcdefcecedd,AA
fdecfccceBddcddfecfeAdcdcddedfffdeefcccfffdccdecef,BA
fdcfceeBcdcfdcedecfcedBdcdcccdcdeddccddcfdfcececcf,BB
ddddfdccAdcefcdfffdcdcccAfcccefcfdfcdccccdeffdcccf,AA
eeeecffdddBdeddcfeedAfefdecdcefeccccedefefcfdcfccd,BA
fffdeeddBddcefefcdeffBecdcdffdedffccefdffceedccfcf,BB
fecddcedfBfeeeecdefecAceddfeecfcefcfdffceefedcefed,BA
dfffddfddfBcceeeedccdeeAcdedfdfeedeefecfcdccceddff,BA
edeeeBedefdecefeddfdcAecefeeeeffddfedffedfcfdddfff,BA
fffefceffdAdedffcfffAedfefeceececdfeeeefefddeedced,AA
fccddefdcdBcecffdfceefddAceefcedcdeddfdfddefddcfed,BA
cdfeedBcdfcfefccfedccAefcfedcecffcfcccffdfdfefddde,BA
fededefdedAceecceefdeffecAddfeedcdeefcddeeccdffffe,AA
cdeddcfdfdBeeddfcecdcAdedcddddfcfcfdfedfeccdddcdff,BA
fcfcceedfAeddfeccffdcdccdAcdcddccdfffffdedfdccedef,AA
cefdcBccdfedffccfcccddceAedfcfefcefcdceddfddedddec,BA
efeeedcBdccffecfeeffdBfceecfceddefcecfffcfeceeccdf,BB
ccdcedfdcAeccfffdfddfBfcffcdeffcdededfddedddeccdde,AB
ffcccfBccdedeeedfdcfcfddfBdeedcdfdfdcedddecfecedef,BB
fecccecffdBefdcdcdddfBedffeedffffdfcdcdccccecdfdef,BB
edefcffBeffecddffceffeeefAfeeeefcefecfcfddfcfdfece,BA
edecdeecfdAffcffeceefdBfffddfeefdcffecddddefffccde,AB
fcefddccBcecdddeecccddcefAdfdceeeefeceddeedcccfefd,BA
ccfffAdeceedfefeefefcAcedfcdedfdecddecccdeefddedfc,AA
ceeecfedeAcddfefecfddcBccefefddfcdeddffeccfccdefec,AB
eccedcBcffddcedecdeeecAcefedcfcefeffeddfcdfedfcedd,BA
fedccBdeeccffdfddffedeAefdfdffdcfdecfeccdecfedcdde,BA
eeedfefeBdedcdddfeeefceedBffceeddfdfedeccdcffecffc,BB
cecdffffAeceedfefddeecdAfeecfcecfffcccdeecededfdfd,AA
ddccdfcBcfcdeededcfedfcfBdecdecffeecdefecedcfcdfef,BB
efcccdAefcdceddcfcceffBccdededefcdeeddeffffdfdcdfe,AB
fffdfcAccceccdcdddfcBfdcfefddfceedcddcdeecdfffffdf,AB
efdfcBffdffccccfddfcfffAedeeddefefccfcdeedeeeefecc,BA
edeceeBccefeedffecfcefcdAfdcddcfdceccdfdecefceecff,BA
dfefcBecfdcfdfefedfedBdfdfcfecfefcccddfdcfdddffedd,BB
dcdeefdcdcAcecdcecefccdcdAddccdfccfcccdcececdddece,AA
cdfeeefdfeBfdeffefecAdefecffcefcecdeddfdddeddeffcf,BA
effcefBcfefceeffdddcdfcceBcdedcecfdcfdceececfcccff,BB
ceffdAeecdfceceeedcefeceAfeedefcfceefccddfeeedcece,AA
ffdccAfffdefcdcccecdefAdefdcecdffeeffcefceefdffeec,AA
eddfdAefcfffdcceccddfdBeceeecfcefecddcfedfddcdcddf,AB
edefeecefBecdefceeceBcedddddfedcfeeffedccfdceeefce,BB
dffdcffeBdfeeccfdfdfdeefAdddeecdccffcceefeedcffcef,BA
fdffeffecBeefecdedfdcccAcefefeecdefdddcfdccfdeffcd,BA
ceeefeeffAcdccecfceeecAddcdccfecfddecceecdeeecdcee,AA
ffccdBcccdfdcddeecfcdeedBffcedcccdedcddfeecdeefcde,BB
eefeefAcffecccffcefeBceeededcddcddcccfefcfcdefccec,AB
dfcdcefdAffcdccedefefddfcAecfedddefedecfdddffedfdf,AA
dddeecdcAfddcecdcdfdAdfccfffeedfdfdffffcceeefedddf,AA
cdeedAfcdcfceddcdecffeAcecfefedeeddeceeedfcfdffdde,AA
ccdfdecccBcedeefffcfefeeBfcdcfddfeccffdddecfcefedf,BB
eedfcfceBeedcdeefefdAdfdceddfdeedefddecfddefedcfdc,BA
edcdddfAfcdffedfdceeceBcfdfdfecdeecedfcddecffedfec,AB
edcefceAedddececcfdceeeccAdfefffddefedfddedfdefdff,AA
eedfeccBeddedcdfdcfdffdfBdecffdfcdccecdedccfeccefc,BB
cccdceBefdfefdccefedfedAcdfeddcefdfdddecefecceeeed,BA
fcdeccdcedAdccedfcdecddffBecefdecdefcfdfcccceffdce,AB
edeedBfcfcfefcececfdddffBcdccffffdcfdecededcddfddc,BB
cceeeedecfBcdefffeddddffAedffcddfdecedcddfffdcfcee,BA
ddceeddAcfcfdfdfeddfAffccfedddffedcdfffccfdcffeedf,AA
ececedffBcfefeeedecdfBefefcceeccefcfdcffeffcfcfddc,BB
efeddedAfcdedececeeccdccAcddcdccccedcefedffeeccfcd,AA
ffdfcceceBfecdfdecfdBcccdffdcfffceedfcddfecefcdccc,BB
fccdefccBfcfffeddffdedAeccfdeefdcdcfdddcccccdceede,BA
edcdeBcdfffcfefefddffAcfdcddccfeeeeccfdeeedcfffccf,BA
fccfdBedfcecfffedcdfcccedAeeffcdeddcceedeefcefcfed,BA
cfdccdAdceecfcefdfccBfffdedfefddfcecdfceffceceeefe,AB
cffdfceAdeecfcedcfffffBffccfcdcccfddeeccffedfefffc,AB
cfeddcecAfdefffcfccedfdfeBdeccedffedfddecdfefdefdd,AB
fdcdeecBeecdfccdffedcfecfAfdedcdffdceefddfeedccdef,BA
cffdecdfAfeeddcefcffAdfdfffcfdeefffdccccdfcdedddde,AA
ffcedfBddcececfdcedfBfcccddcfefddcfecdcfceedeecfcf,BB
cdcdecBcecfddceefcddeeeAedcdecdceedcceceddeceddccf,BA
cecefdBdedccdecceffcdcfAdeeddcfddefffddfddefffccec,BA
ecefeedAfececdcfcdfdcfedAdfcdfdffeceddeeceedcddcfd,AA
cfdeedffeBcffefffceeddeAdefdcfeefdcfffcfcecdefdcdd,BA
fedfffAfeffceedfccefBcedccfededcecdceeeefddedcdcde,AB
dfceceBcfeeefcdffefedfeecAeeedddcedfecfcfcffccefdc,BA
deeedeAfeddccefedfecfdAcfceccefccdecdceddefeefcced,AA
ddfedddBdfcfdefeededddcAcdcfcfcdefefccedccececeefe,BA
ccfdddBddfedcecdfdecAecdcdddecdddefdcdeefcedddeedd,BA
dfcccfcBcdeddfcfcecefdefeAddfdccdcffcdeddfdceceefc,BA
ecffcdccdBcdfddedcccfccecAddfcccffdfcfffedfdffcccc,BA
fddcfdAffddceccefcecfedccBdfdcfececdfcddededdddcfd,AB
defdedAefffddeddeefefdeddAfefdefdefccccdefccffdfef,AA
deccecfdeeBfddfedfcededdAeecfedfcfcfdcefdecfecceec,BA
ccccdfcAeedcdeeeefcceeAfffdcddeceecccecffeeffeefdf,AA
defddcdefBdccdcccedeeddAffdceccddcdcedeefdfcceeccf,BA
dfcecdAcdeffdffdcfdcecceAcceddedefddeffdcddefdfdfe,AA
dfdddfeeBcddcfeceffeddeAedddeedffeeffddeeedfdfedfe,BA
cddecAfffdcffefeedcecAeffedececffffcefcccdcdfedfee,AA
fecfdeedccBdefdccdefeffdAefddffccfedffeddedcffeeec,BA
cddddedAfddceefefddfcfeAfdfcefdfcceddffcfdefdfdddd,AA
ddddcdcBdccfcefcefdfeAdfcecfccdfcccdffcffdffeeeedd,BA
fdffefdfeAdeefdfcdeefdcdcAefeedcfeeefefcefccedfddc,AA
cdfeedBeeedfeeccdeccdceBcecddcfedfcfcfcdcfeedeffec,BB
edfdedceAcfddffdeedffAcedcdddfedfdeeddecdfffccdecf,AA
ffdecefcfAddecccefcfAdeeccecceefdddeccfecdcecdecfe,AA
dcefefeeddAedeffffcdBcfedefccedfcdedeeceedefdfeeed,AB
dfefcdcfecAedeefddcffAddccffeeedddfcffdeddfdcdfcce,AA
fcdeceecfBdfefecdefffBfeefeefdfcceeecddeceedfcfcec,BB
fdeeeAffefcdeeeedeefeAfeefcecccdfdfcffedecdeffeded,AA
deddddfdBdeeefececddedBcfffccfefcdeecedfdeedcdfcdf,BB
eddeeeeeAdffdffdcdcdBdcedefcfefdefddefffdcfcfccccd,AB
fcedccAdffecccdfccfecccfeAfcdcccdfecffffdfcdfccdcf,AA
edfdedAdddecdddcdfceAeedfdeeefcededddffffdfcfdfcfe,AA
fcfcdfffAecfeedcddeccBfceffeeddfdddfdcfdfdecfdfded,AB
fffeddfceeBfcddefcddefcecBfcfffcfefcfcdfeecefefded,BB
eecfcdeBceccdfdfeeedffBdeeffdceeffddccecfcdfdeeede,BB
cfcceedceAfececdedcfecfAecdfefefffffeedcfdcecfedcc,AA
fdfcdefcdAecedffccfedefAefeeedceefdeccdcefddedddde,AA
ccefdcAdcdceefffefdcdedAddcffdcdcceeddeededdeffedd,AA
ceddedffBcefcdecddecdcBdffecccceefedfcfedcdcfffcee,BB
cfcdecfdAfdfeddddefddefeBdeccfdcfdffcdceeccdfdfede,AB
eefccdfdBffcdedfeededfefeBefeeeddedecedfddfdcfffde,BB
ecdfecffBedffcdfcfedefccdAdedccceefcfdfeddecefffef,BA
ececfdcfcfAdcffccdfcfBdeedcfededdfcfccedddffedecdd,AB
ececcecfAcfffeedcdcfdcccBfcccffccffcccccdcecfeefce,AB
cedefcdAcfcdfcfecfeeecddAeedfcdfffdedcfecfdfffcfcf,AA
dddedfeBdfcdfcedcfdfeAcededecceecfeceeedcdcfffcffc,BA
effdfceAdfedfeedecfeBfdededfffddcfceeeddddfdddfdde,AB
dcedcffAedcdfddfdccffBfccdcefefcdccecddcdceeefffef,AB
cdfefedAfffdedfdcdfffcBfdcdfdddcedeefefedcedeefcdd,AB
feddcedcdAffedcfcdddcdceAedcdcedffecfcedccceffedff,AA
eeecedfAeecfeededfecdcdcBeccfeeefccffdcfefcffcddef,AB
fedfedfcdBeeeecdccdeddeAcccfeddcfdfedcfeecfdfeffde,BA
fdfcfBffefcfdedcfecfcfedcAdefcceecddcefcecfccedede,BA
cdfcceeddAfdccfefedeAcdcdfedfeccdcdeeccffcccccccfd,AA
eefceddeAfefcfefffddeecAeefeceecdccdfcececdefddcef,AA
edefcedeeBdcdefedfcdccBcfccecdfefdefdccdcfcccdfeef,BB
cffcdcffedAedcdccedfefcdcBefffcddceddecefeddedcfdf,AB
fedcdfddBcddcdccdcecBeddefcfdeeccdcdecfddcdddcdfdf,BB
eceedBfdcfcfececddcffececBfcdfffdcfecfcffedcceccdf,BB
edefdefAeddccdfddeecddAccfffecdfcdfffeffefcdffdefe,AA
fedfdBeedcfdcdecffeecccBdceccecccdcfedcdfedfdcfeff,BB
